1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 -0.120718 0.0901455 339
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 -0.0834544 0.0901455 115
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 -0.0834544 0.0901455 117
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 -0.0834544 0.0901455 166
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 -0.0461907 0.0901455 112
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 -0.008896 0.0901455 122
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.028772 0.0901455 262
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.028772 0.0901455 188
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.0661912 0.0901455 236
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.103704 0.0901455 3616
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.141185 0.0901455 4114
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.141185 0.0901455 125
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.366882 0.0901455 236
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.366882 0.0901455 5156
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.404892 0.0901455 7018
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.404892 0.0901455 4595
1 -8.461 -9.8 -90 -8.19058 -10.1318 -83.4085 3 0.404892 0.0901455 311
2 -8.461 -7.8 -90 -8.15938 -8.07125 -83.0733 3 -0.151325 0.0901455 157
2 -8.461 -7.8 -90 -8.15938 -8.07125 -83.0733 3 -0.151325 0.0901455 270
2 -8.461 -7.8 -90 -8.15938 -8.07125 -83.0733 3 0.11064 0.0901455 102
2 -8.461 -7.8 -90 -8.15938 -8.07125 -83.0733 3 0.148215 0.0901455 257
2 -8.461 -7.8 -90 -8.15938 -8.07125 -83.0733 3 0.148215 0.0901455 1004
2 -8.461 -7.8 -90 -8.15938 -8.07125 -83.0733 3 0.148215 0.0901455 823
2 -8.461 -7.8 -90 -8.15938 -8.07125 -83.0733 3 0.185789 0.0901455 140
3 -8.461 -3.3 -90 -8.428 -3.77098 -83.5471 3 -0.155587 0.0901455 159
3 -8.461 -3.3 -90 -8.428 -3.77098 -83.5471 3 0.0319758 0.0901455 294
3 -8.461 -3.3 -90 -8.428 -3.77098 -83.5471 3 0.0696127 0.0901455 328
5 -3.461 -0.8 180 -3.90023 -0.578159 173.453 3 0.524553 0.0901455 1790
5 -3.461 -0.8 180 -3.90023 -0.578159 173.453 3 0.524553 0.0901455 6127
5 -3.461 -0.8 180 -3.90023 -0.578159 173.453 3 0.524553 0.0901455 1341
5 -3.461 -0.8 180 -3.90023 -0.578159 173.453 3 0.563123 0.0901455 589
5 -3.461 -0.8 180 -3.90023 -0.578159 173.453 3 0.563123 0.0901455 6103
5 -3.461 -0.8 180 -3.90023 -0.578159 173.453 3 0.563123 0.0901455 2508
13 -20.461 -1.8 180 -20.0468 -1.79105 171.528 3 -0.268871 0.0901455 2296
13 -20.461 -1.8 180 -20.0468 -1.79105 171.528 3 -0.268871 0.0901455 4839
13 -20.461 -1.8 180 -20.0468 -1.79105 171.528 3 -0.231171 0.0901455 927
15 -28.961 -4.8 0 -28.5515 -4.52647 -5.00336 3 0.263552 0.0901455 609
15 -28.961 -4.8 0 -28.5515 -4.52647 -5.00336 3 0.263552 0.0901455 2478
15 -28.961 -4.8 0 -28.5515 -4.52647 -5.00336 3 0.263552 0.0901455 4586
15 -28.961 -4.8 0 -28.5515 -4.52647 -5.00336 3 0.301095 0.0901455 2043
15 -28.961 -4.8 0 -28.5515 -4.52647 -5.00336 3 0.336773 0.0901455 560
15 -28.961 -4.8 0 -28.5515 -4.52647 -5.00336 3 0.299291 0.0901455 4893
15 -28.961 -4.8 0 -28.5515 -4.52647 -5.00336 3 0.299291 0.0901455 2899
15 -28.961 -4.8 0 -28.5515 -4.52647 -5.00336 3 0.299291 0.0901455 1194
15 -28.961 -4.8 0 -28.5515 -4.52647 -5.00336 3 0.261405 0.0901455 162
16 -25.961 -10.3 -90 -25.9576 -9.8629 -87.1854 3 -0.0803439 0.0901455 140
16 -25.961 -10.3 -90 -25.9576 -9.8629 -87.1854 3 -0.0429558 0.0901455 158
