0.464906 -0.0466436 22.0993 3 -1.5708 0.174527 35
0.464906 -0.0466436 22.0993 3 -1.5708 0.174527 36
0.464906 -0.0466436 22.0993 3 -1.5708 0.174527 35
0.464906 -0.0466436 22.0993 3 -1.5708 0.174527 35
0.464906 -0.0466436 22.0993 3 -1.5708 0.174527 36
0.464906 -0.0466436 22.0993 3 -1.5708 0.174527 28
0.464906 -0.0466436 22.0993 3 -1.39051 0.174527 23
0.464906 -0.0466436 22.0993 3 -1.39051 0.174527 22
0.464906 -0.0466436 22.0993 3 -0.980675 0.174527 20
0.464906 -0.0466436 22.0993 3 -0.532329 0.174527 35
0.464906 -0.0466436 22.0993 3 0.329027 0.174527 20
0.464906 -0.0466436 22.0993 3 0.366695 0.174527 24
0.464906 -0.0466436 22.0993 3 0.516683 0.174527 20
0.464906 -0.0466436 22.0993 3 0.516683 0.174527 23
0.464906 -0.0466436 22.0993 3 0.554196 0.174527 20
0.464906 -0.0466436 22.0993 3 0.741789 0.174527 50
0.464906 -0.0466436 22.0993 3 0.741789 0.174527 50
0.464906 -0.0466436 22.0993 3 0.779177 0.174527 55
0.464906 -0.0466436 22.0993 3 0.779177 0.174527 386
0.464906 -0.0466436 22.0993 3 0.816534 0.174527 1096
0.464906 -0.0466436 22.0993 3 0.816534 0.174527 5005
0.464906 -0.0466436 22.0993 3 0.816534 0.174527 7688
0.464906 -0.0466436 22.0993 3 0.816534 0.174527 2846
0.464906 -0.0466436 22.0993 3 0.853891 0.174527 5138
0.464906 -0.0466436 22.0993 3 0.853891 0.174527 7353
0.464906 -0.0466436 22.0993 3 0.853891 0.174527 6155
0.464906 -0.0466436 22.0993 3 0.853891 0.174527 1221
0.464906 -0.0466436 22.0993 3 0.891248 0.174527 340
0.464906 -0.0466436 22.0993 3 0.891248 0.174527 27
0.464906 -0.0466436 22.0993 3 1.45362 0.174527 26
0.464906 -0.0466436 22.0993 3 1.47751 0.174527 28
1.06808 0.601425 108.103 3 -1.27623 0.174527 28
1.06808 0.601425 108.103 3 -0.754822 0.174527 58
1.06808 0.601425 108.103 3 -0.754822 0.174527 183
1.06808 0.601425 108.103 3 -0.717527 0.174527 344
1.06808 0.601425 108.103 3 -0.717527 0.174527 565
1.06808 0.601425 108.103 3 -0.717527 0.174527 792
1.06808 0.601425 108.103 3 -0.717527 0.174527 1129
1.06808 0.601425 108.103 3 -0.680233 0.174527 1509
1.06808 0.601425 108.103 3 -0.680233 0.174527 4557
1.06808 0.601425 108.103 3 -0.680233 0.174527 6644
1.06808 0.601425 108.103 3 -0.680233 0.174527 4929
1.06808 0.601425 108.103 3 -0.642969 0.174527 6719
1.06808 0.601425 108.103 3 -0.642969 0.174527 7181
1.06808 0.601425 108.103 3 -0.642969 0.174527 6134
1.06808 0.601425 108.103 3 -0.605519 0.174527 5895
1.06808 0.601425 108.103 3 -0.605519 0.174527 6075
1.06808 0.601425 108.103 3 -0.605519 0.174527 6596
1.06808 0.601425 108.103 3 -0.605519 0.174527 7546
1.06808 0.601425 108.103 3 -0.568068 0.174527 7219
1.06808 0.601425 108.103 3 -0.568068 0.174527 6033
1.06808 0.601425 108.103 3 -0.568068 0.174527 6965
1.06808 0.601425 108.103 3 -0.568068 0.174527 9117
1.06808 0.601425 108.103 3 -0.530836 0.174527 3136
1.06808 0.601425 108.103 3 -0.530836 0.174527 1387
1.06808 0.601425 108.103 3 -0.530836 0.174527 1147
1.06808 0.601425 108.103 3 -0.493354 0.174527 809
1.06808 0.601425 108.103 3 -0.493354 0.174527 500
1.06808 0.601425 108.103 3 -0.493354 0.174527 286
1.06808 0.601425 108.103 3 -0.493354 0.174527 164
1.06808 0.601425 108.103 3 -0.456184 0.174527 63
1.06808 0.601425 108.103 3 -0.344269 0.174527 21
1.06808 0.601425 108.103 3 -0.307005 0.174527 37
1.06808 0.601425 108.103 3 -0.00808727 0.174527 22
1.06808 0.601425 108.103 3 0.0669066 0.174527 22
1.06808 0.601425 108.103 3 0.442249 0.174527 29
1.06808 0.601425 108.103 3 0.517367 0.174527 20
1.06808 0.601425 108.103 3 0.561599 0.174527 21
1.06808 0.601425 108.103 3 0.524148 0.174527 20
1.06808 0.601425 108.103 3 -0.448377 0.174527 49
1.06808 0.601425 108.103 3 -0.448377 0.174527 147
1.06808 0.601425 108.103 3 -0.448377 0.174527 262
1.06808 0.601425 108.103 3 -0.448377 0.174527 468
1.06808 0.601425 108.103 3 -0.48564 0.174527 768
1.06808 0.601425 108.103 3 -0.48564 0.174527 1126
1.06808 0.601425 108.103 3 -0.48564 0.174527 1399
1.06808 0.601425 108.103 3 -0.522966 0.174527 2334
1.06808 0.601425 108.103 3 -0.522966 0.174527 8405
1.06808 0.601425 108.103 3 -0.522966 0.174527 7083
1.06808 0.601425 108.103 3 -0.522966 0.174527 5647
1.06808 0.601425 108.103 3 -0.560292 0.174527 6743
1.06808 0.601425 108.103 3 -0.560292 0.174527 7198
1.06808 0.601425 108.103 3 -0.560292 0.174527 6364
1.06808 0.601425 108.103 3 -0.560292 0.174527 5817
1.06808 0.601425 108.103 3 -0.597463 0.174527 5676
1.06808 0.601425 108.103 3 -0.597463 0.174527 5944
1.06808 0.601425 108.103 3 -0.597463 0.174527 7009
1.06808 0.601425 108.103 3 -0.63454 0.174527 6644
1.06808 0.601425 108.103 3 -0.63454 0.174527 5240
1.06808 0.601425 108.103 3 -0.63454 0.174527 6120
1.06808 0.601425 108.103 3 -0.63454 0.174527 5637
1.06808 0.601425 108.103 3 -0.671803 0.174527 1541
1.06808 0.601425 108.103 3 -0.671803 0.174527 1179
1.06808 0.601425 108.103 3 -0.671803 0.174527 826
1.06808 0.601425 108.103 3 -0.671803 0.174527 606
1.06808 0.601425 108.103 3 -0.709067 0.174527 372
1.06808 0.601425 108.103 3 -0.709067 0.174527 207
1.06808 0.601425 108.103 3 -0.709067 0.174527 71
1.06808 0.601425 108.103 3 -1.23091 0.174527 34
1.06808 0.601425 108.103 3 -1.5275 0.174527 24
1.06808 0.601425 108.103 3 -1.56734 0.174527 20
1.06808 0.601425 108.103 3 -1.5708 0.174527 28
