0 -7.5 -12.5 0 -7.78038 -12.1825 -6.73557 3 -0.343149 0.0901455 664
0 -7.5 -12.5 0 -7.78038 -12.1825 -6.73557 3 -0.343149 0.0901455 10965
0 -7.5 -12.5 0 -7.78038 -12.1825 -6.73557 3 -0.343149 0.0901455 12879
0 -7.5 -12.5 0 -7.78038 -12.1825 -6.73557 3 -0.305512 0.0901455 4791
0 -7.5 -12.5 0 -7.78038 -12.1825 -6.73557 3 -0.305512 0.0901455 131
4 -6 -1.5 0 -6.38115 -1.58326 5.9646 3 0.335933 0.0901455 2924
4 -6 -1.5 0 -6.38115 -1.58326 5.9646 3 0.37329 0.0901455 6223
4 -6 -1.5 0 -6.38115 -1.58326 5.9646 3 0.37329 0.0901455 308
4 -6 -1.5 0 -6.38115 -1.58326 5.9646 3 0.412015 0.0901455 873
4 -6 -1.5 0 -6.38115 -1.58326 5.9646 3 0.374316 0.0901455 7322
4 -6 -1.5 0 -6.38115 -1.58326 5.9646 3 0.374316 0.0901455 1159
8 20 1 180 19.5254 0.989617 174.526 3 0.0721011 0.0901455 104
8 20 1 180 19.5254 0.989617 174.526 3 0.0721011 0.0901455 515
8 20 1 180 19.5254 0.989617 174.526 3 0.147157 0.0901455 121
8 20 1 180 19.5254 0.989617 174.526 3 0.259819 0.0901455 119
8 20 1 180 19.5254 0.989617 174.526 3 0.259819 0.0901455 117
8 20 1 180 19.5254 0.989617 174.526 3 0.298887 0.0901455 111
8 20 1 180 19.5254 0.989617 174.526 3 0.298887 0.0901455 126
8 20 1 180 19.5254 0.989617 174.526 3 0.186194 0.0901455 108
8 20 1 180 19.5254 0.989617 174.526 3 0.110796 0.0901455 526
