0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.785398 0.0901455 30
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.785398 0.0901455 30
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.785398 0.0901455 30
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.785398 0.0901455 31
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.785398 0.0901455 30
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.785398 0.0901455 30
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.783625 0.0901455 33
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.783625 0.0901455 32
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.783625 0.0901455 29
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.748663 0.0901455 22
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.748663 0.0901455 22
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.748663 0.0901455 21
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.748663 0.0901455 22
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.714728 0.0901455 22
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.714728 0.0901455 20
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.714728 0.0901455 25
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.714728 0.0901455 21
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.677278 0.0901455 26
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.677278 0.0901455 27
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.639796 0.0901455 26
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.639796 0.0901455 32
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.639796 0.0901455 33
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.602533 0.0901455 29
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.602533 0.0901455 33
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.602533 0.0901455 30
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.602533 0.0901455 29
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.565207 0.0901455 28
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.565207 0.0901455 25
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.565207 0.0901455 22
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.527197 0.0901455 25
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.527197 0.0901455 29
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.527197 0.0901455 31
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.489933 0.0901455 38
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.489933 0.0901455 38
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.489933 0.0901455 37
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.489933 0.0901455 42
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.452669 0.0901455 39
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.452669 0.0901455 39
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.452669 0.0901455 50
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.452669 0.0901455 48
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.415343 0.0901455 48
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.415343 0.0901455 47
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.415343 0.0901455 53
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.377893 0.0901455 44
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.377893 0.0901455 55
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.377893 0.0901455 51
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.377893 0.0901455 52
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.340474 0.0901455 47
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.340474 0.0901455 48
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.340474 0.0901455 51
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.340474 0.0901455 55
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.302495 0.0901455 47
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.302495 0.0901455 47
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.302495 0.0901455 38
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.264423 0.0901455 45
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.264423 0.0901455 40
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.264423 0.0901455 28
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.264423 0.0901455 29
0 -9.461 -13.3 90 -9.27149 -12.7447 94.2307 3 -0.227159 0.0901455 29
