-27.02 -5.31131 86.6456 3 -1.23866 0.0602095 20
-27.02 -5.31131 86.6456 3 -1.16332 0.0602095 24
-27.02 -5.31131 86.6456 3 -1.12581 0.0602095 39
-27.02 -5.31131 86.6456 3 -1.12581 0.0602095 46
-27.02 -5.31131 86.6456 3 -1.08761 0.0602095 44
-27.02 -5.31131 86.6456 3 -1.08761 0.0602095 36
-27.02 -5.31131 86.6456 3 -1.08761 0.0602095 37
-27.02 -5.31131 86.6456 3 -1.08761 0.0602095 25
-27.02 -5.31131 86.6456 3 -1.05007 0.0602095 39
-27.02 -5.31131 86.6456 3 -1.05007 0.0602095 39
-27.02 -5.31131 86.6456 3 -1.05007 0.0602095 29
-27.02 -5.31131 86.6456 3 -1.0124 0.0602095 27
-27.02 -5.31131 86.6456 3 -1.0124 0.0602095 26
-27.02 -5.31131 86.6456 3 -1.0124 0.0602095 27
-27.02 -5.31131 86.6456 3 -1.0124 0.0602095 32
-27.02 -5.31131 86.6456 3 -0.974827 0.0602095 22
-27.02 -5.31131 86.6456 3 -0.447413 0.0602095 23
-27.02 -5.31131 86.6456 3 -0.447413 0.0602095 29
-27.02 -5.31131 86.6456 3 -0.221622 0.0602095 21
-27.02 -5.31131 86.6456 3 -0.184016 0.0602095 21
-27.02 -5.31131 86.6456 3 -0.184016 0.0602095 32
-27.02 -5.31131 86.6456 3 -0.184016 0.0602095 35
-27.02 -5.31131 86.6456 3 -0.146411 0.0602095 23
-27.02 -5.31131 86.6456 3 -0.0704214 0.0602095 26
-27.02 -5.31131 86.6456 3 -0.0326912 0.0602095 24
-27.02 -5.31131 86.6456 3 0.0429869 0.0602095 25
-27.02 -5.31131 86.6456 3 0.0809971 0.0602095 22
-27.02 -5.31131 86.6456 3 0.119007 0.0602095 20
-27.02 -5.31131 86.6456 3 0.156924 0.0602095 20
-27.02 -5.31131 86.6456 3 0.19481 0.0602095 20
-27.02 -5.31131 86.6456 3 0.270861 0.0602095 20
-27.02 -5.31131 86.6456 3 0.308654 0.0602095 20
-27.02 -5.31131 86.6456 3 0.346664 0.0602095 20
-27.02 -5.31131 86.6456 3 0.346664 0.0602095 20
-27.02 -5.31131 86.6456 3 0.346664 0.0602095 22
-27.02 -5.31131 86.6456 3 0.460477 0.0602095 23
-27.02 -5.31131 86.6456 3 0.498238 0.0602095 26
-27.02 -5.31131 86.6456 3 0.536124 0.0602095 23
-27.02 -5.31131 86.6456 3 0.650061 0.0602095 22
-27.02 -5.31131 86.6456 3 0.650061 0.0602095 21
-27.02 -5.31131 86.6456 3 0.763718 0.0602095 21
-27.02 -5.31131 86.6456 3 0.801448 0.0602095 20
-27.02 -5.31131 86.6456 3 0.839116 0.0602095 24
-27.02 -5.31131 86.6456 3 0.889942 0.0602095 21
-27.02 -5.31131 86.6456 3 0.851652 0.0602095 23
-27.02 -5.31131 86.6456 3 0.813517 0.0602095 21
-27.02 -5.31131 86.6456 3 0.660543 0.0602095 22
-27.02 -5.31131 86.6456 3 0.622284 0.0602095 22
-27.02 -5.31131 86.6456 3 0.54673 0.0602095 24
-27.02 -5.31131 86.6456 3 0.508845 0.0602095 22
-27.02 -5.31131 86.6456 3 0.508845 0.0602095 22
-27.02 -5.31131 86.6456 3 0.395156 0.0602095 21
-27.02 -5.31131 86.6456 3 0.357364 0.0602095 20
-27.02 -5.31131 86.6456 3 0.357364 0.0602095 20
-27.02 -5.31131 86.6456 3 0.319509 0.0602095 20
-27.02 -5.31131 86.6456 3 0.319509 0.0602095 20
-27.02 -5.31131 86.6456 3 0.281064 0.0602095 20
-27.02 -5.31131 86.6456 3 0.20523 0.0602095 20
-27.02 -5.31131 86.6456 3 0.20523 0.0602095 20
-27.02 -5.31131 86.6456 3 0.20523 0.0602095 20
-27.02 -5.31131 86.6456 3 0.20523 0.0602095 20
-27.02 -5.31131 86.6456 3 0.167438 0.0602095 20
-27.02 -5.31131 86.6456 3 0.167438 0.0602095 20
-27.02 -5.31131 86.6456 3 0.129459 0.0602095 20
-27.02 -5.31131 86.6456 3 0.129459 0.0602095 22
-27.02 -5.31131 86.6456 3 0.0916661 0.0602095 20
-27.02 -5.31131 86.6456 3 0.016019 0.0602095 33
-27.02 -5.31131 86.6456 3 -0.0224888 0.0602095 20
-27.02 -5.31131 86.6456 3 -0.0977004 0.0602095 34
-27.02 -5.31131 86.6456 3 -0.135431 0.0602095 22
-27.02 -5.31131 86.6456 3 -0.135431 0.0602095 45
-27.02 -5.31131 86.6456 3 -0.210704 0.0602095 21
-27.02 -5.31131 86.6456 3 -0.400102 0.0602095 20
-27.02 -5.31131 86.6456 3 -0.400102 0.0602095 34
-27.02 -5.31131 86.6456 3 -0.927268 0.0602095 24
-27.02 -5.31131 86.6456 3 -0.96534 0.0602095 23
-27.02 -5.31131 86.6456 3 -0.96534 0.0602095 22
-27.02 -5.31131 86.6456 3 -0.96534 0.0602095 30
-27.02 -5.31131 86.6456 3 -0.96534 0.0602095 36
-27.02 -5.31131 86.6456 3 -1.00298 0.0602095 27
-27.02 -5.31131 86.6456 3 -1.00298 0.0602095 26
-27.02 -5.31131 86.6456 3 -1.00298 0.0602095 28
-27.02 -5.31131 86.6456 3 -1.00298 0.0602095 47
-27.02 -5.31131 86.6456 3 -1.04055 0.0602095 31
-27.02 -5.31131 86.6456 3 -1.04055 0.0602095 27
-27.02 -5.31131 86.6456 3 -1.04055 0.0602095 34
-27.02 -5.31131 86.6456 3 -1.07834 0.0602095 32
-27.02 -5.31131 86.6456 3 -1.07834 0.0602095 42
-27.02 -5.31131 86.6456 3 -1.07834 0.0602095 42
-27.02 -5.31131 86.6456 3 -1.07834 0.0602095 24
-27.02 -5.31131 86.6456 3 -1.11601 0.0602095 26
-27.02 -5.31131 86.6456 3 -1.11601 0.0602095 20
-27.02 -5.31131 86.6456 3 -1.15356 0.0602095 21
-27.02 -5.31131 86.6456 3 -1.22883 0.0602095 20
-23.3457 -1.82255 -0.098227 3 -1.0468 0.0602095 22
-23.3457 -1.82255 -0.098227 3 -0.177982 0.0602095 26
-23.3457 -1.82255 -0.098227 3 -0.177982 0.0602095 25
-23.3457 -1.82255 -0.098227 3 -0.140501 0.0602095 20
-23.3457 -1.82255 -0.098227 3 -0.102677 0.0602095 21
-23.3457 -1.82255 -0.098227 3 -0.102677 0.0602095 38
-23.3457 -1.82255 -0.098227 3 -0.102677 0.0602095 31
-23.3457 -1.82255 -0.098227 3 -0.102677 0.0602095 26
-23.3457 -1.82255 -0.098227 3 -0.0651958 0.0602095 64
-23.3457 -1.82255 -0.098227 3 -0.0651958 0.0602095 31
-23.3457 -1.82255 -0.098227 3 -0.0651958 0.0602095 37
-23.3457 -1.82255 -0.098227 3 -0.0651958 0.0602095 25
-23.3457 -1.82255 -0.098227 3 -0.0275589 0.0602095 26
-23.3457 -1.82255 -0.098227 3 0.0102024 0.0602095 20
-23.3457 -1.82255 -0.098227 3 0.0102024 0.0602095 29
-23.3457 -1.82255 -0.098227 3 0.0102024 0.0602095 21
-23.3457 -1.82255 -0.098227 3 0.0102024 0.0602095 22
-23.3457 -1.82255 -0.098227 3 0.0479948 0.0602095 23
-23.3457 -1.82255 -0.098227 3 0.0479948 0.0602095 20
-23.3457 -1.82255 -0.098227 3 0.0479948 0.0602095 22
-23.3457 -1.82255 -0.098227 3 0.0479948 0.0602095 24
-23.3457 -1.82255 -0.098227 3 0.0858495 0.0602095 21
-23.3457 -1.82255 -0.098227 3 0.0858495 0.0602095 31
-23.3457 -1.82255 -0.098227 3 0.0858495 0.0602095 42
-23.3457 -1.82255 -0.098227 3 0.0858495 0.0602095 30
-23.3457 -1.82255 -0.098227 3 0.12386 0.0602095 33
-23.3457 -1.82255 -0.098227 3 0.12386 0.0602095 35
-23.3457 -1.82255 -0.098227 3 0.12386 0.0602095 29
-23.3457 -1.82255 -0.098227 3 0.161776 0.0602095 44
-23.3457 -1.82255 -0.098227 3 0.161776 0.0602095 25
-23.3457 -1.82255 -0.098227 3 0.161776 0.0602095 40
-23.3457 -1.82255 -0.098227 3 0.161776 0.0602095 22
-23.3457 -1.82255 -0.098227 3 0.199724 0.0602095 20
-23.3457 -1.82255 -0.098227 3 0.199724 0.0602095 24
-23.3457 -1.82255 -0.098227 3 0.199724 0.0602095 22
-23.3457 -1.82255 -0.098227 3 0.237517 0.0602095 23
-23.3457 -1.82255 -0.098227 3 0.237517 0.0602095 26
-23.3457 -1.82255 -0.098227 3 0.237517 0.0602095 26
-23.3457 -1.82255 -0.098227 3 0.275278 0.0602095 27
-23.3457 -1.82255 -0.098227 3 0.275278 0.0602095 36
-23.3457 -1.82255 -0.098227 3 0.275278 0.0602095 24
-23.3457 -1.82255 -0.098227 3 0.275278 0.0602095 30
-23.3457 -1.82255 -0.098227 3 0.313226 0.0602095 20
-23.3457 -1.82255 -0.098227 3 0.313226 0.0602095 26
-23.3457 -1.82255 -0.098227 3 0.313226 0.0602095 20
-23.3457 -1.82255 -0.098227 3 0.351081 0.0602095 24
-23.3457 -1.82255 -0.098227 3 0.388842 0.0602095 36
-23.3457 -1.82255 -0.098227 3 0.426914 0.0602095 37
-23.3457 -1.82255 -0.098227 3 0.426914 0.0602095 31
-23.3457 -1.82255 -0.098227 3 0.426914 0.0602095 24
-23.3457 -1.82255 -0.098227 3 0.540727 0.0602095 20
-23.3457 -1.82255 -0.098227 3 0.540727 0.0602095 28
-23.3457 -1.82255 -0.098227 3 0.616499 0.0602095 23
-23.3457 -1.82255 -0.098227 3 0.616499 0.0602095 26
-23.3457 -1.82255 -0.098227 3 0.729876 0.0602095 29
-23.3457 -1.82255 -0.098227 3 0.80571 0.0602095 29
-23.3457 -1.82255 -0.098227 3 0.80571 0.0602095 26
-23.3457 -1.82255 -0.098227 3 0.843378 0.0602095 42
-23.3457 -1.82255 -0.098227 3 0.843378 0.0602095 33
-23.3457 -1.82255 -0.098227 3 0.918963 0.0602095 27
-23.3457 -1.82255 -0.098227 3 1.22121 0.0602095 21
-23.3457 -1.82255 -0.098227 3 1.22121 0.0602095 255
-23.3457 -1.82255 -0.098227 3 1.25891 0.0602095 5272
-23.3457 -1.82255 -0.098227 3 1.25891 0.0602095 4765
-23.3457 -1.82255 -0.098227 3 1.25891 0.0602095 4572
-23.3457 -1.82255 -0.098227 3 1.25891 0.0602095 6510
-23.3457 -1.82255 -0.098227 3 1.29689 0.0602095 1578
-23.3457 -1.82255 -0.098227 3 1.29689 0.0602095 53
-23.3457 -1.82255 -0.098227 3 1.33468 0.0602095 21
-23.3457 -1.82255 -0.098227 3 1.37241 0.0602095 39
-15.2459 -0.978622 -89.144 3 -1.5708 0.0602095 32
-15.2459 -0.978622 -89.144 3 -1.5708 0.0602095 33
-15.2459 -0.978622 -89.144 3 -1.5708 0.0602095 29
-15.2459 -0.978622 -89.144 3 -1.5708 0.0602095 32
-15.2459 -0.978622 -89.144 3 -1.5708 0.0602095 31
-15.2459 -0.978622 -89.144 3 -1.5708 0.0602095 31
-15.2459 -0.978622 -89.144 3 -1.56902 0.0602095 30
-15.2459 -0.978622 -89.144 3 -1.56902 0.0602095 34
