0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.341843 0.0901455 20
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.304579 0.0901455 57
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.267066 0.0901455 43
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.267066 0.0901455 37
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.267066 0.0901455 30
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.229492 0.0901455 32
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.229492 0.0901455 32
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.154716 0.0901455 28
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.154716 0.0901455 28
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0801262 0.0901455 47
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0801262 0.0901455 70
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0427381 0.0901455 46
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0427381 0.0901455 268
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0427381 0.0901455 91
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0427381 0.0901455 137
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0051012 0.0901455 300
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0051012 0.0901455 32
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0051012 0.0901455 235
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 -0.0051012 0.0901455 290
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 0.0323802 0.0901455 633
0 -8.961 -10.8 -90 -9.0244 -11.0598 -91.8987 3 0.0323802 0.0901455 88
